isbn13,medium_id,title,description,published_year,average_rating,num_pages,desc_length,bildlink,categories,author_list,description_clean
9783570315408.0,26425,#Death for you,"Die sechs Teenager-Social-Media-Stars haben wirklich alles: eine Villa am Strand, Millionen von Followern, umwerfend gutes Aussehen, und Sponsorenverträge, die mehr Geld bringen, als sie sich je erträumt haben. Nun leben sie zusammen und streamen ihr perfektes Leben.  Nur dass es plötzlich alles andere als perfekt ist, nachdem eine von ihnen morgens tot im Infinity-Pool treibt. Als dann auch noch mysteriöse Nachrichten von ihrem gemeinsamen TikTok-Account gepostet werden, sucht die Polizei rasch nicht mehr ausserhalb des Hauses nach dem Täter, sondern nimmt sie alle ins Visier. Denn jede*r Einzelne von ihnen hatte gute Gründe, die Tote loswerden zu wollen.  Aber nur eine*r von ihnen hat sie ermordet.",2023.0,,446.0,709,https://media1.jpc.de/image/h320/front/0/9783570315408.jpg,Krimi Social Media Thriller,"['Roache, Kiley Held, Ursula']",die sechs teenagersocialmediastars haben wirklich alles eine villa strand millionen von followern umwerfend gutes aussehen und sponsorenvertrge die mehr geld bringen al sie sich je ertrumt haben nun leben sie zusammen und streamen ihr perfektes leben nur das e pltzlich alles andere al perfekt ist nachdem eine von ihnen morgen tot im infinitypool treibt al dann auch noch mysterise nachrichten von ihrem gemeinsamen tiktokaccount gepostet werden sucht die polizei rasch nicht mehr ausserhalb de hauses nach dem tter sondern nimmt sie alle in visier denn jeder einzelne von ihnen hatte gute grnde die tote loswerden zu wollen aber nur einer von ihnen hat sie ermordet
9783570316047.0,26434,The Brothers Hawthorne,"Grayson Hawthorne ist als Kronprinz des milliardenschweren Familienunternehmens herangewachsen, doch der Patriarch ist verstorben, die Familie enterbt, das Vermögen dahin. Und so hat er es sich zur Aufgabe gemacht, jeden Schaden von Avery, der Erbin, fernzuhalten. Als Ermittlungen zum Tod seines Vaters aufgenommen werden, bringt sie das allerdings in höchste Gefahr. Jameson Hawthorne ist abenteuerlustig und eine echte Spielernatur. Als sich plötzlich sein verschollener Vater bei ihm meldet und einen riskanten Gefallen erbittet, kann Jameson nicht widerstehen. Beide Hawthorne-Nachkommen werden vor schier unlösbare Aufgaben gestellt, doch an ihrer Seite stehen dabei ihre Brüder und Avery.",2023.0,,474.0,695,https://media1.jpc.de/image/h320/front/0/9783570316047.jpg,Familie Thriller,"['Barnes, Jennifer Lynn Marinovi, Ivana']",grayson hawthorne ist al kronprinz de milliardenschweren familienunternehmens herangewachsen doch der patriarch ist verstorben die familie enterbt da vermgen dahin und hat er e sich zur aufgabe gemacht jeden schaden von avery der erbin fernzuhalten al ermittlungen zum tod seine vaters aufgenommen werden bringt sie da allerdings hchste gefahr jameson hawthorne ist abenteuerlustig und eine echte spielernatur al sich pltzlich sein verschollener vater bei ihm meldet und einen riskanten gefallen erbittet kann jameson nicht widerstehen beide hawthornenachkommen werden vor schier unlsbare aufgaben gestellt doch ihrer seite stehen dabei ihre brder und avery
9783499009181.0,26438,Die Lichter der Stadt,"Berlin, 1929: Hulda Gold arbeitet als Hebamme in einer Mütterberatungsstelle in Schöneberg. Für ihre Schützlinge tut sie alles. Aber sie muss auch für sich und ihre kleine Tochter Meta kämpfen, denn das Leben als alleinerziehende, ledige Mutter ist selbst in ihrem Heimatkiez alles andere als leicht. Als sie eine junge Schauspielerin am berühmten Theater am Nollendorfplatz betreut, lernt sie eine neue Facette ihres Viertels kennen: die faszinierende Welt der Künstlerinnen und Bühnenstars, in der nichts ist, wie es scheint. Doch mit der beginnenden Weltwirtschaftskrise kämpft auch das Theater ums nackte Überleben. Als es zu einer seltsamen Einbruchsserie im Viertel kommt, ist Hulda alarmiert, denn nicht nur einer ihrer Freunde ist von der Gefahr direkt betroffen. Sie beginnt, Nachforschungen anzustellen, und muss all ihren Mut und ihren unerschütterlichen Gerechtigkeitssinn unter Beweis stellen – nicht nur für sich selbst, sondern auch für Meta.",2023.0,,461.0,957,https://media1.jpc.de/image/h320/front/0/9783499009181.jpg,Historisches 20. Jh. Frau Europa Deutschland Berlin Beruf Hebamme Religion Judentum Faschismus,"['Stern, Anne']",berlin hulda gold arbeitet al hebamme einer mtterberatungsstelle schneberg fr ihre schtzlinge tut sie alles aber sie mus auch fr sich und ihre kleine tochter meta kmpfen denn da leben al alleinerziehende ledige mutter ist selbst ihrem heimatkiez alles andere al leicht al sie eine junge schauspielerin berhmten theater nollendorfplatz betreut lernt sie eine neue facette ihres viertels kennen die faszinierende welt der knstlerinnen und bhnenstars der nichts ist wie e scheint doch mit der beginnenden weltwirtschaftskrise kmpft auch da theater ums nackte berleben al e zu einer seltsamen einbruchsserie im viertel kommt ist hulda alarmiert denn nicht nur einer ihrer freunde ist von der gefahr direkt betroffen sie beginnt nachforschungen anzustellen und mus ihren mut und ihren unerschtterlichen gerechtigkeitssinn unter beweis stellen nicht nur fr sich selbst sondern auch fr meta
9783423282369.0,26445,Was wäre wenn,"Am Abend ein Anruf aus dem Hospiz: Yigal, ein Kindheitsfreund, den Lizzie Doron vierzig Jahre lang nicht gesehen hat, bittet sie, sein letzter Besuch zu sein. Aber warum ausgerechnet sie?  Yigals Erfahrungen in der israelischen Armee machten ihn zum Aktivisten gegen die Politik seines Heimatlandes. Als Tochter einer Holocaust-Überlebenden hielt auch Lizzie ihn für einen Verräter und wandte sich von ihm ab. Jetzt stellt sie sich der Frage, wer damals wen verraten hat. In den frühen Morgenstunden macht Lizzie sich auf den Weg. In der Hoffnung, den Kindheitsfreund noch ein letztes Mal sehen zu können.",2021.0,,143.0,605,https://media1.jpc.de/image/h320/front/0/9783423282369.jpg,Krieg Liebe Tod,"['Doron, Lizi Lemke, Markus']",abend ein anruf au dem hospiz yigal ein kindheitsfreund den lizzie doron vierzig jahre lang nicht gesehen hat bittet sie sein letzter besuch zu sein aber warum ausgerechnet sie yigals erfahrungen der israelischen armee machten ihn zum aktivisten gegen die politik seine heimatlandes al tochter einer holocaustberlebenden hielt auch lizzie ihn fr einen verrter und wandte sich von ihm ab jetzt stellt sie sich der frage wer damals wen verraten hat den frhen morgenstunden macht lizzie sich auf den weg der hoffnung den kindheitsfreund noch ein letztes mal sehen zu knnen
9783492071093.0,26447,Eine Frage der Chemie,"Elizabeth Zott ist eine Frau mit dem unverkennbaren Auftreten eines Menschen, der nicht durchschnittlich ist und es nie sein wird. Doch es ist 1961, und die Frauen tragen Hemdblusenkleider und treten Gartenvereinen bei. Niemand traut ihnen zu, Chemikerin zu werden. Ausser Calvin Evans, dem einsamen, brillanten Nobelpreiskandidaten, der sich ausgerechnet in Elizabeths Verstand verliebt. Aber auch 1961 geht das Leben eigene Wege. Und so findet sich eine alleinerziehende Elizabeth Zott bald in der TV-Show »Essen um sechs« wieder. Doch für sie ist Kochen Chemie. Und Chemie bedeutet Veränderung der Zustände ...",2022.0,,461.0,613,https://media1.jpc.de/image/h320/front/0/9783492071093.jpg,Amerika USA Frau und Gesellschaft Gesellschaftskritik Historisches 60er Jahre,"['Garmus, Bonnie Wasel, Ulrike']",elizabeth zott ist eine frau mit dem unverkennbaren auftreten eines menschen der nicht durchschnittlich ist und e nie sein wird doch e ist und die frau tragen hemdblusenkleider und treten gartenvereinen bei niemand traut ihnen zu chemikerin zu werden ausser calvin evans dem einsamen brillanten nobelpreiskandidaten der sich ausgerechnet elizabeth verstand verliebt aber auch geht da leben eigene wege und findet sich eine alleinerziehende elizabeth zott bald der tvshow essen um sechs wieder doch fr sie ist kochen chemie und chemie bedeutet vernderung der zustnde
9783907406014.0,26448,Lass es gut sein,"Larissa hadert mit ihrer Rolle als Mutter, mit ihren unerreichten Lebenszielen und den Prägungen durch Herkunft, Erziehung und gesellschaftliche Konventionen. In der Mitte ihres Lebens beginnt sie, die Voraussetzungen ihrer Situation zu hinterfragen. Wie ist sie die Frau geworden, die sie ist – und nicht mag? Je mehr sie das Beziehungsgeflecht zu entwirren versucht, in das sie als Mutter, Ehefrau und Tochter eingewoben ist, desto brüchiger wird ihre Selbstgewissheit als selbstbestimmte, emanzipierte Frau, als die sie sich immer gesehen hat. Ein Roman von grosser Sprengkraft, der Mut macht, unbequeme Fragen zu stellen und den Wunsch nach Befreiung ernst zu nehmen.",2023.0,,316.0,671,https://media1.jpc.de/image/h320/front/0/9783907406014.jpg,Entwicklung Frau Schweiz,"['Schmid, Nathalie']",larissa hadert mit ihrer rolle al mutter mit ihren unerreichten lebenszielen und den prgungen durch herkunft erziehung und gesellschaftliche konventionen der mitte ihres lebens beginnt sie die voraussetzungen ihrer situation zu hinterfragen wie ist sie die frau geworden die sie ist und nicht mag je mehr sie da beziehungsgeflecht zu entwirren versucht da sie al mutter ehefrau und tochter eingewoben ist desto brchiger wird ihre selbstgewissheit al selbstbestimmte emanzipierte frau al die sie sich immer gesehen hat ein roman von grosser sprengkraft der mut macht unbequeme fragen zu stellen und den wunsch nach befreiung ernst zu nehmen
9783764507886.0,26454,"Alte Hoffnung, neue Wege","Südfrankreich 1888. Fabienne Durant glaubt an sich und ihren grossen Traum. Schon bald will sie im eigenen Restaurant für anspruchsvolle Gäste kochen. Und so kämpft sie entschlossen um ihren Platz in der von Männern beherrschten Spitzengastronomie. In dem begabten Koch Noé findet sie einen wichtigen Mentor, der sie zu immer neuen Höchstleistungen anspornt. Doch obwohl sich alles zum Besten zu entwickeln scheint, kann Fabienne eins nicht vergessen: die Sehnsucht nach ihrem Sohn, der als Baby spurlos verschwand. Noch ahnt sie nicht, wie nah ihr das geliebte Kind ist – und welchen Preis das Schicksal von ihr für die Chance auf ein Wiedersehen fordern wird …",2023.0,,541.0,662,https://media1.jpc.de/image/h320/front/0/9783764507886.jpg,Frau Beruf Koch Historisches 19. Jh. Europa Frankreich,"['Durst-Benning, Petra']",sdfrankreich fabienne durant glaubt sich und ihren grossen traum schon bald sie im eigenen restaurant fr anspruchsvolle gste kochen und kmpft sie entschlossen um ihren platz der von mnnern beherrschten spitzengastronomie dem begabten koch findet sie einen wichtigen mentor der sie zu immer neuen hchstleistungen anspornt doch obwohl sich alles zum besten zu entwickeln scheint kann fabienne eins nicht vergessen die sehnsucht nach ihrem sohn der al baby spurlos verschwand noch ahnt sie nicht wie nah ihr da geliebte kind ist und welchen preis da schicksal von ihr fr die chance auf ein wiedersehen fordern wird
9783832181697.0,26460,Zwischen den Sommern,"Isabell zieht mit ihrer kleinen Familie in die Nähe ihrer Grossmutter Klara. Zufällig entdeckt sie in deren Haus einen Karton mit Tonbandkassetten. Darauf offenbart die alte Frau, die Isabell immer als unnahbar empfunden hat, ein Geheimnis, das sie sich am Ende ihres Leben von der Seele reden wollte – und das in ihrer Familie bis heute nachwirkt. Sommer 1939: Klara und Gustav heiraten, und obwohl es nur eine kleine Feier ist, haben alle das Gefühl, dass etwas Grosses beginnt. Ihr Zuhause richten sie sich in einem Häuschen neben dem Frauenbildungsheim ein, das Klara für die Nationalsozialisten leitet. Das jüdische Mädchen Tolla, das Klara über Jahre bei sich versteckt hat, soll mit einem Kindertransport ins sichere Ausland kommen. Nun scheint ein Stück Normalität möglich, wenigstens für kurze Zeit. Denn dass dies der letzte Sommer vor dem Krieg sein wird, ist überall zu spüren. Wenig später wird Gustav eingezogen und Klara, inzwischen schwanger, muss ihren Weg durch das Dritte Reich, zwischen Schuld und Verantwortung, allein finden. Als der Krieg schliesslich in die Stadt am Harz zurückkommt, stellt sich für Klara die Frage, ob ihr das Leben wirklich keine andere Wahl gelassen hat.",2023.0,,382.0,1199,https://media1.jpc.de/image/h320/front/0/9783832181697.jpg,Biografisches Europa Deutschland Faschismus Frau Historisches 20. Jh. Religion Judentum,"['Hennig von Lange, Alexa']",isabell zieht mit ihrer kleinen familie die nhe ihrer grossmutter klara zufllig entdeckt sie deren haus einen karton mit tonbandkassetten darauf offenbart die alte frau die isabell immer al unnahbar empfunden hat ein geheimnis da sie sich ende ihres leben von der seele reden wollte und da ihrer familie bi heute nachwirkt sommer klara und gustav heiraten und obwohl e nur eine kleine feier ist haben alle da gefhl das etwas gross beginnt ihr zuhause richten sie sich einem huschen neben dem frauenbildungsheim ein da klara fr die nationalsozialisten leitet da jdische mdchen tolla da klara ber jahre bei sich versteckt hat soll mit einem kindertransport in sichere ausland kommen nun scheint ein stck normalitt mglich wenigstens fr kurze zeit denn das dy der letzte sommer vor dem krieg sein wird ist berall zu spren wenig spter wird gustav eingezogen und klara inzwischen schwanger mus ihren weg durch da dritte reich zwischen schuld und verantwortung allein finden al der krieg schliesslich die stadt harz zurckkommt stellt sich fr klara die frage ob ihr da leben wirklich keine andere wahl gelassen hat
9783463000503.0,26462,Blinde Tunnel,"Sonja und Daniel wollen ihre Ehe retten und erfüllen sich einen Traum: Das schwedische Paar kauft ein Weingut in Tschechien. Das Anwesen liegt seit dem Zweiten Weltkrieg brach, verströmt jedoch eine betörende Magie. Bei ihren Aufräumarbeiten entdecken sie ein Kellergewölbe mit Flaschen aus den Kriegsjahren. Und die mumifizierte Leiche eines Jungen mit weisser Armbinde. Die Polizei hat kein Interesse, der Sache nachzugehen, aber mithilfe der Anwältin Anna erfährt Sonja mehr über die bewegte Geschichte des Dorfes, die Annexion der Gebiete durch Hitler, das Leid der Bevölkerung. Doch dann wird Anna ermordet und Daniel als Verdächtiger verhaftet. Sonja begreift, dass der Schlüssel in der Vergangenheit liegen muss. Und dass manche Dinge für immer verborgen bleiben sollen.",2023.0,,350.0,777,https://media1.jpc.de/image/h320/front/0/9783463000503.jpg,Krimi Mystery,"['Alsterdal, Tove Granz, Hanna']",sonja und daniel wollen ihre ehe retten und erfllen sich einen traum da schwedische paar kauft ein weingut tschechien da anwesen liegt seit dem zweiten weltkrieg brach verstrmt jedoch eine betrende magie bei ihren aufrumarbeiten entdecken sie ein kellergewlbe mit flaschen au den kriegsjahren und die mumifizierte leiche eines jungen mit weisser armbinde die polizei hat kein interesse der sache nachzugehen aber mithilfe der anwltin anna erfhrt sonja mehr ber die bewegte geschichte de dorfes die annexion der gebiete durch hitler da leid der bevlkerung doch dann wird anna ermordet und daniel al verdchtiger verhaftet sonja begreift das der schlssel der vergangenheit liegen mus und das manche dinge fr immer verborgen bleiben sollen
9783810530875.0,26463,Nachts erzähle ich dir alles,"Léa flieht vor ihrem Leben. Sie tauscht den deutschen Sommer gegen den südfranzösischen und fährt auf das alte Familienanwesen an der Côte d’Azur. Doch ihr Plan, dort zur Ruhe zu kommen, geht nicht auf: Am Abend ihrer Ankunft unterhält sie sich mit einer jungen Frau, die noch in derselben Nacht ums Leben kommt – und Léa ist die letzte, die sie gesehen hat. Plötzlich steht Émile, der Bruder der jungen Frau, vor Léas Tür. Ihn quälen viele Fragen, weil er erfahren hat, dass seine Schwester schwanger war. Nacht für Nacht erzählen sie sich von ihren längst nicht mehr heilen Familien, sie streiten mit Haut und Haar über Schuld, Angst und Schweigen. Während Léa versucht, zurück ins Leben zu finden, setzt Émile alles daran, zu ergründen, was zum Tod seiner Schwester geführt hat. Wie kann man Abschied von der Vergangenheit nehmen, ohne zu vergessen?",2023.0,,366.0,852,https://media1.jpc.de/image/h320/front/0/9783810530875.jpg,Europa Frankreich Südfrankreich Familie Frau Problem Psychologie Suizid,"['Landsteiner, Anika']",la flieht vor ihrem leben sie tauscht den deutschen sommer gegen den sdfranzsischen und fhrt auf da alte familienanwesen der cte dazur doch ihr plan dort zur ruhe zu kommen geht nicht auf abend ihrer ankunft unterhlt sie sich mit einer jungen frau die noch derselben nacht ums leben kommt und la ist die letzte die sie gesehen hat pltzlich steht mile der bruder der jungen frau vor la tr ihn qulen viele fragen weil er erfahren hat das seine schwester schwanger war nacht fr nacht erzhlen sie sich von ihren lngst nicht mehr heilen familien sie streiten mit haut und haar ber schuld angst und schweigen whrend la versucht zurck in leben zu finden setzt mile alles daran zu ergrnden zum tod seiner schwester gefhrt hat wie kann man abschied von der vergangenheit nehmen ohne zu vergessen
9783492063593.0,26464,Wenn ich dich spüre,"In der sinnlichen »Enemies to Lovers«-Romance beweist Mia Moreno, dass New Adult mit deutschem Setting nicht nur prickeln, sondern genussvoll brennen kann.  Was soll hier vertuscht werden? Die begabte Hackerin Maxi heuert als IT-Assistentin in der noblen Privatklinik »Villa Berlin« an, um herauszufinden, was es mit deren Charity-Projekt wirklich auf sich hat. Schon bald stösst sie auf eine heisse Spur. Dumm nur, dass sie bei ihrer Suche nach der Wahrheit immer wieder von dem unerträglich attraktiven Schauspieler Nick gestört wird. Maxi will nichts mit dem oberflächlichen Jungstar zu tun haben, der sich für eine Realityshow in der Klinik behandeln lässt. Nick hingegen findet schnell Gefallen an Maxi, und schon bald fliegen zwischen den beiden die Fetzen – und die Funken.  »Beautiful Secrets – Wenn ich dich spüre« ist der zweite Band der heissesten New-Adult-Trilogie des Jahres! Im Zentrum jedes Bandes steht eine von drei toughen Berliner Freundinnen, die in der Stadt der verlorenen Herzen nicht nur die grosse Liebe finden, sondern auch gemeinsam die kriminellen Machenschaften einer noblen Privatklinik am Spreeufer aufdecken: eine idealistische Chirurgin, die Frauen in Not hilft, eine freiheitsliebende Hackerin, die für das Gute kämpft, und eine mutige Journalistin, die auf der Suche nach der Wahrheit ist. Dramatisch, sinnlich, süchtig machend.",2023.0,,310.0,1364,https://media1.jpc.de/image/h320/front/0/9783492063593.jpg,Junge Erwachsene Liebe,"['Moreno, Mia']",der sinnlichen enemy loversromance beweist mia moreno das new adult mit deutschem setting nicht nur prickeln sondern genussvoll brennen kann soll hier vertuscht werden die begabte hackerin maxi heuert al itassistentin der noblen privatklinik villa berlin um herauszufinden e mit deren charityprojekt wirklich auf sich hat schon bald stsst sie auf eine heisse spur dumm nur das sie bei ihrer suche nach der wahrheit immer wieder von dem unertrglich attraktiven schauspieler nick gestrt wird maxi nichts mit dem oberflchlichen jungstar zu tun haben der sich fr eine realityshow der klinik behandeln lsst nick hingegen findet schnell gefallen maxi und schon bald fliegen zwischen den beiden die fetzen und die funken beautiful secret wenn ich dich spre ist der zweite band der heissesten newadulttrilogie de jahres im zentrum jedes bandes steht eine von drei toughen berliner freundinnen die der stadt der verlorenen herzen nicht nur die grosse liebe finden sondern auch gemeinsam die kriminellen machenschaften einer noblen privatklinik spreeufer aufdecken eine idealistische chirurgin die frau hilft eine freiheitsliebende hackerin die fr da gute kmpft und eine mutige journalistin die auf der suche nach der wahrheit ist dramatisch sinnlich schtig machend
9783257072709.0,26466,"Bruno, Chef de cuisine","Bruno nimmt uns mit auf einen Streifzug durch Saint-Denis, schlichtet kleine Nachbarschaftszwists und grosses Gezeter am Markt und kümmert sich um allerlei missliche Angelegenheiten. Nur einmal gerät er ins Schwitzen: Als sein Freund, der Chef des beliebtesten Restaurants der Stadt, kurz vor einer grossen Jubiläumsfeier ins Krankenhaus muss, bittet er Bruno, für ihn einzuspringen. Bruno zögert, atmet tief durch, krempelt die Ärmel hoch – und zaubert ein Festmahl und ganz nebenbei ein grossartiges Lesevergnügen.",2023.0,,329.0,516,https://media1.jpc.de/image/h320/front/0/9783257072709.jpg,Krimi Erzählung Europa Frankreich,"['Walker, Martin Windgassen, Michael']",bruno nimmt un mit auf einen streifzug durch saintdenis schlichtet kleine nachbarschaftszwists und gross gezeter markt und kmmert sich um allerlei missliche angelegenheiten nur einmal gert er in schwitzen al sein freund der chef de beliebtesten restaurant der stadt kurz vor einer grossen jubilumsfeier in krankenhaus mus bittet er bruno fr ihn einzuspringen bruno zgert atmet tief durch krempelt die rmel hoch und zaubert ein festmahl und ganz nebenbei ein grossartiges lesevergngen
9783855351251.0,26468,Eine Idee von Mord,"Selma Falck sitzt mit zwei Freundinnen vor einem Café, als plötzlich ein Schuss fällt. Selma wird nur leicht gestreift, die Parlamentsabgeordnete Linda trifft es jedoch tödlich. Lindas relative Anonymität veranlasst alle zu der Vermutung, dass Selma das eigentliche Ziel des Attentats war. Auch sie selbst geht davon aus – zumal sie seit einiger Zeit einen Stalker hat, der sich heimlich Zugang zu ihrer Wohnung verschafft. Doch dann gibt es weitere Opfer, und Selma stösst auf ein unübersichtliches Gemenge aus Machtmissbrauch, Verschwörungen und persönlichen Tragödien. Und nicht zuletzt auf eine eiskalte Rache, die nicht aufzuhalten zu sein scheint.",2023.0,,461.0,653,https://media1.jpc.de/image/h320/front/0/9783855351251.jpg,Krimi Europa Norwegen,"['Holt, Anne Haefs, Gabriele']",selma falck sitzt mit zwei freundinnen vor einem caf al pltzlich ein schuss fllt selma wird nur leicht gestreift die parlamentsabgeordnete linda trifft e jedoch tdlich lindas relative anonymitt veranlasst alle zu der vermutung das selma da eigentliche ziel de attentats war auch sie selbst geht davon au zumal sie seit einiger zeit einen stalker hat der sich heimlich zugang zu ihrer wohnung verschafft doch dann gibt e weitere opfer und selma stsst auf ein unbersichtliches gemenge au machtmissbrauch verschwrungen und persnlichen tragdien und nicht zuletzt auf eine eiskalte rache die nicht aufzuhalten zu sein scheint
9783257072501.0,26485,Paradise Garden,"Die 14-jährige Billie verbringt die meiste Zeit in ihrer Hochhaussiedlung. Am Monatsende reicht das Geld nur für Nudeln mit Ketchup, doch ihre Mutter Marika bringt mit Fantasie und einem grossen Herzen Billies Welt zum Leuchten. Dann reist unerwünscht die Grossmutter aus Ungarn an, und Billie verliert viel mehr als nur den bunten Alltag mit ihrer Mutter. Als sie Marika keine Fragen mehr stellen kann, fährt Billie im alten Nissan allein los – sie muss den ihr unbekannten Vater finden und herausbekommen, warum sie so oft vom Meer träumt, obwohl sie noch nie da war.",2023.0,,345.0,569,https://media1.jpc.de/image/h320/front/0/9783257072501.jpg,Entwicklung Familie Junge Erwachsene Tod,"['Fischer, Elena']",die jhrige billie verbringt die meiste zeit ihrer hochhaussiedlung monatsende reicht da geld nur fr nudeln mit ketchup doch ihre mutter marika bringt mit fantasie und einem grossen herzen billy welt zum leuchten dann reist unerwnscht die grossmutter au ungarn und billie verliert viel mehr al nur den bunten alltag mit ihrer mutter al sie marika keine fragen mehr stellen kann fhrt billie im alten nissan allein los sie mus den ihr unbekannten vater finden und herausbekommen warum sie oft vom meer trumt obwohl sie noch nie da war
9783961611720.0,26486,Das leise Platzen unserer Träume,"Bleiben oder Gehen?  Ein Haus auf dem Land. Das hast du dir immer gewünscht, Jule. Dazu ein wilder Garten, durch den eure Kinder rennen. So hast du dir das Glück vorgestellt. Doch die Kinder sind nie gekommen. Und dein Mann hat jetzt eine Affäre in der Stadt. Ihr Name ist Hellen, und Hellen denkt viel an dich. Vielleicht ein bisschen zu viel. Sie fragt sich, warum du und dein Mann noch immer zusammen seid. Wie zwei Menschen es so lange miteinander aushalten können, wenn ihre gemeinsamen Träume doch längst geplatzt sind. Aber von alldem hast du keine Ahnung, Jule. Du weisst nicht von Hellen und nicht von ihren Fragen. Noch nicht. Noch sitzt du da, in deinem hübschen Garten, und überlegst, ob das, was du hast, vielleicht doch reichen könnte, um glücklich zu sein.",2023.0,,219.0,771,https://media1.jpc.de/image/h320/front/0/9783961611720.jpg,Gefühl Paarbeziehung Problem,"['Lohmann, Eva']",bleiben oder gehen ein haus auf dem land da hast du dir immer gewnscht jule dazu ein wilder garten durch den eure kinder rennen hast du dir da glck vorgestellt doch die kinder sind nie gekommen und dein mann hat jetzt eine affre der stadt ihr name ist hellen und hellen denkt viel dich vielleicht ein bisschen zu viel sie fragt sich warum du und dein mann noch immer zusammen seid wie zwei menschen e lange miteinander aushalten knnen wenn ihre gemeinsamen trume doch lngst geplatzt sind aber von alldem hast du keine ahnung jule du weisst nicht von hellen und nicht von ihren fragen noch nicht noch sitzt du da deinem hbschen garten und berlegst ob da du hast vielleicht doch reichen knnte um glcklich zu sein
9783492318136.0,26487,Strahlen der Liebe,"Eine Familiendynastie von Perlenverkäufern 1924: Die junge Luise, genannt Lulu, möchte sich in einem Männerberuf durchsetzen und das Handwerk der Schmuckherstellung erlernen. Im berühmten Juweliergeschäft Thomass am Münchner Marienplatz bekommt sie die Chance, ihren Traum zu verwirklichen. Doch die Spielsucht des neuen Besitzers droht das Unternehmen in den Ruin zu treiben. Inmitten der wilden Aufbruchsstimmung der »Goldenen Zwanziger« findet Lulu Inspiration und besinnt sich auf vergangene Erfolge des Juweliers als »Haus der Perlen« zurück. Doch auch die Konkurrenz schläft nicht. Wird es ihr gelingen, den Traditionsbetrieb zu retten? Perlen für den bayerischen Königshof Erzählt nach der Geschichte des Juweliers vom Münchner Marienplatz: Das Geschäft mit der Aufschrift »Carl Thomass - Hofjuwelier und Goldschmiede« im Herzen der Stadt lockt nach wie vor Münchner Bürger:innen und Tourist:innen aus aller Welt an. Sogar Gäste aus Australien, Amerika, Asien oder dem arabischen Raum wollen edelste Tradition mit nach Hause nehmen (weitere Informationen finden Sie unter juwelier-carlthomass.de). Wie das Juweliergeschäft zum Lieferanten für den Königshof wurde und dass es in Deutschland Perlenfischer gab, erzählt Spiegel-Bestsellerautorin Charlotte Jacobi in ihrer Perlen-Saga.",2023.0,,444.0,1288,https://media1.jpc.de/image/h320/front/0/9783492318136.jpg,Familie Historisches 19. Jh. Tatsache,"['Jacobi, Charlotte']",eine familiendynastie von perlenverkufern die junge luise genannt lulu mchte sich einem mnnerberuf durchsetzen und da handwerk der schmuckherstellung erlernen im berhmten juweliergeschft thomas mnchner marienplatz bekommt sie die chance ihren traum zu verwirklichen doch die spielsucht de neuen besitzers droht da unternehmen den ruin zu treiben inmitten der wilden aufbruchsstimmung der goldenen zwanziger findet lulu inspiration und besinnt sich auf vergangene erfolge de juweliers al haus der perlen zurck doch auch die konkurrenz schlft nicht wird e ihr gelingen den traditionsbetrieb zu retten perlen fr den bayerischen knigshof erzhlt nach der geschichte de juweliers vom mnchner marienplatz da geschft mit der aufschrift carl thomas hofjuwelier und goldschmiede im herzen der stadt lockt nach wie vor mnchner brgerinnen und touristinnen au aller welt sogar gste au australien amerika asien oder dem arabischen raum wollen edelste tradition mit nach hause nehmen weitere informationen finden sie unter juweliercarlthomassde wie da juweliergeschft zum lieferanten fr den knigshof wurde und das e deutschland perlenfischer gab erzhlt spiegelbestsellerautorin charlotte jacobi ihrer perlensaga
9783492071635.0,26488,"Und wir tanzen, und wir fallen","Die Freundinnen Edith und Ashley sind unzertrennlich, bis die eine unheilbar an Krebs erkrankt. Ihre letzten gemeinsamen Tage sind erfüllt von Liebe, Leben und der Kunst des Loslassens.  Sie haben alles miteinander geteilt: Kindheitsflausen und Teenagerpeinlichkeiten, Ehen, Krisen und Kinder. Doch nun ist das Unvorstellbare geschehen: Edi liegt mit Krebs im Sterben und verbringt ihre letzten Tage in einem Hospiz. Kämpferisch und liebevoll kümmert sich Ash um Edi, organisiert Eiswürfel, Wassermelonen und letzte Ausflüge in die eisige Winternacht. Und natürlich das Rezept für Edis geliebten Zitronenkuchen, den sie unbedingt noch einmal essen will. Während die anderen Hospiz-Bewohner so etwas wie ihre neue Familie werden, schwelgen die Freundinnen in Erinnerungen, halten sich fest und versuchen loszulassen: nicht weniger als das Unmögliche.",2023.0,,316.0,849,https://media1.jpc.de/image/h320/front/0/9783492071635.jpg,Freundschaft Krankheit Krebs Tod,"['Newman, Catherine Baisch, Alexandra']",die freundinnen edith und ashley sind unzertrennlich bi die eine unheilbar krebs erkrankt ihre letzten gemeinsamen tage sind erfllt von liebe leben und der kunst de loslassens sie haben alles miteinander geteilt kindheitsflausen und teenagerpeinlichkeiten ehen krisen und kinder doch nun ist da unvorstellbare geschehen edi liegt mit krebs im sterben und verbringt ihre letzten tage einem hospiz kmpferisch und liebevoll kmmert sich ash um edi organisiert eiswrfel wassermelonen und letzte ausflge die eisige winternacht und natrlich da rezept fr edis geliebten zitronenkuchen den sie unbedingt noch einmal essen whrend die anderen hospizbewohner etwas wie ihre neue familie werden schwelgen die freundinnen erinnerungen halten sich fest und versuchen loszulassen nicht weniger al da unmgliche
